City,last_updated,Measure Display,parent_metro_region,Period Begin,Period End,Property Type,Region,Region Type,Seasonally Adjusted,State,State Code,Table Id,Worksheet Filter,active_listings,active_listings_mom,active_listings_yoy,Avg Sale To List,Avg Sale To List Mom,Avg Sale To List Yoy,Homes Sold,Homes Sold Mom,Homes Sold Yoy,Inventory,Inventory Mom,Inventory Yoy,Median Dom,Median Dom Mom,Median Dom Yoy,Median List Ppsf,Median List Ppsf Mom,Median List Ppsf Yoy,Median List Price,Median List Price Mom,Median List Price Yoy,Median Ppsf,Median Ppsf Mom,Median Ppsf Yoy,Median Sale Price,Median Sale Price Mom,Median Sale Price Yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,New Listings,New Listings Mom,New Listings Yoy,Number of Records,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region_metro_code,pending_sales,pending_sales_mom,pending_sales_yoy,Period Duration,Price Drops,Price Drops Mom,Price Drops Yoy,property_type_id,region_type_id,Sold Above List,Sold Above List Mom,Sold Above List Yoy
San Francisco,4/5/2020 14:45,,"San Francisco, CA",9/1/2013,11/30/2013,All Residential,"San Francisco, CA - Glen Park",Neighborhood,FALSE,California,CA,1103,Value,15,0,0,1.11404444,-2.20%,3.30%,9,28.60%,0.00%,5,0.00%,25.00%,14,-2,0,643.2246998,-0.085702034,-0.062405408,"1,389,000",0.263876251,0.684657368,737.0488808,0.76672806,0.080714276,"$1,100K",8.90%,12.70%,,,,11,0.00%,10.00%,1,0.5,-0.3,-0.166666667,"41,884",2,-0.6,-0.333333333,90,,,,-1,1,0.888888889,0.174603175,0.111111111
San Francisco,4/5/2020 14:45,,"San Francisco, CA",9/1/2013,11/30/2013,All Residential,"San Francisco, CA - Dolores Heights",Neighborhood,FALSE,California,CA,109390,Value,38,-0.073170732,0.055555556,1.122676148,-2.20%,1.70%,33,32.00%,0.00%,4,-33.30%,-55.60%,13,-1,-2.5,883.8461538,0.043626906,0.36853598,"1,149,000",-0.038493724,0.094285714,901.8332348,0.010053223,0.119711143,"$1,510K",25.30%,25.80%,,,,33,0.00%,0.00%,1,0.857142857,0.057142857,0.607142857,"41,884",7,-0.533333333,0.75,90,,,,-1,1,0.878787879,0.038787879,0.090909091
San Francisco,4/5/2020 14:45,,"San Francisco, CA",9/1/2013,11/30/2013,All Residential,"San Francisco, CA - Pacific Heights",Neighborhood,FALSE,California,CA,2074,Value,90,-0.072164948,-0.291338583,1.054535357,-0.50%,2.00%,50,2.00%,-21.90%,22,-24.10%,-52.20%,14,0,1,911.2801014,0.020937002,0.140873929,"1,650,000",0.137931034,0.141868512,884.62918,-0.041449752,0.066897853,"$1,475K",15.20%,18.00%,,,,65,-5.80%,-32.30%,1,0.3125,-0.391203704,-0.229166667,"41,884",16,-0.407407407,-0.333333333,90,,,,-1,1,0.68,0.026938776,0.055
San Francisco,4/5/2020 14:45,,"San Francisco, CA",10/1/2013,12/31/2013,All Residential,"San Francisco, CA - Lake Street",Neighborhood,FALSE,California,CA,1448,Value,8,0,-0.384615385,1.115370767,-0.40%,5.80%,6,-14.30%,50.00%,2,-33.30%,0.00%,11,0,-1,625.2302026,-0.098753764,0.218533757,"699,000",-0.297487437,-0.405106383,763.2081477,0.166565391,0.024462179,$950K,-15.20%,-1.90%,,,,5,-28.60%,-44.40%,1,0.5,-0.5,-0.166666667,"41,884",2,1,-0.333333333,90,,,,-1,1,0.833333333,-0.023809524,-0.166666667
San Francisco,4/5/2020 14:45,,"San Francisco, CA",10/1/2013,12/31/2013,All Residential,"San Francisco, CA - Rincon Hill",Neighborhood,FALSE,California,CA,2277,Value,59,-0.253164557,-0.016666667,1.001669683,-1.00%,1.40%,41,-10.90%,-8.90%,6,-68.40%,-40.00%,28,11.5,5,"1,006.05",0,0.265943246,"875,000",-0.071125265,0.05548854,"1,039.76",0.040069188,0.2723203,$857K,0.80%,4.50%,,,,31,-42.60%,24.00%,1,0.090909091,-0.242424242,-0.131313131,"41,884",11,-0.083333333,0.222222222,90,,,,-1,1,0.404761905,-0.105876393,0.071428571
San Francisco,4/5/2020 14:45,,"San Francisco, CA",1/1/2014,3/31/2014,All Residential,"San Francisco, CA - Northeast San Francisco",Neighborhood,FALSE,California,CA,119055,Value,225,0.113861386,0.159793814,1.037652253,0.90%,2.30%,130,2.40%,44.40%,63,3.30%,-17.10%,18,-5,4,913.7807961,-0.003094628,0.09390737,"1,032,000",0.032232252,0.147942158,924.5838668,0.056466846,0.203374762,"$1,050K",6.20%,24.60%,,,,182,32.80%,13.80%,1,0.59375,-0.04625,-0.210171569,"41,884",64,0.28,0.254901961,90,,,,-1,1,0.503816794,0.007753802,0.037150127
San Francisco,4/5/2020 14:45,,"San Francisco, CA",2/1/2014,4/30/2014,All Residential,"San Francisco, CA - Eureka Valley",Neighborhood,FALSE,California,CA,114824,Value,37,0.121212121,-0.075,1.103893,2.20%,3.40%,28,27.30%,7.70%,8,0.00%,0.00%,14.5,1.5,0,771.2020769,-0.022137415,0.001535494,"1,372,500",0.098,0.14375,896.5517241,-0.03932668,0.258987528,"$1,172K",-4.90%,0.40%,,,,30,-3.20%,-11.80%,1,0.75,0.05,0.134615385,"41,884",8,-0.2,-0.384615385,90,,,,-1,1,0.714285714,-0.012987013,-0.054945055
San Francisco,4/5/2020 14:45,,"San Francisco, CA",2/1/2014,4/30/2014,All Residential,"San Francisco, CA - Mission District",Neighborhood,FALSE,California,CA,1352,Value,91,0.22972973,0.246575342,1.102600058,2.20%,2.00%,62,51.20%,31.90%,14,40.00%,-22.20%,14,0,1.5,741.2993039,0.028786952,0.18786515,"899,000",0,0.125156446,846.6014166,0.033823116,0.220649986,"$1,025K",0.00%,26.50%,,,,75,8.70%,15.40%,1,0.818181818,0.018181818,0.258181818,"41,884",22,-0.266666667,-0.12,90,,,,-1,1,0.741935484,0.010228167,0.018531229
San Francisco,4/5/2020 14:45,,"San Francisco, CA",2/1/2014,4/30/2014,All Residential,"San Francisco, CA - Noe Valley",Neighborhood,FALSE,California,CA,1838,Value,84,0.037037037,-0.134020619,1.148384255,2.60%,3.70%,64,20.80%,-7.20%,11,-45.00%,-52.20%,13,0,0,790.4400792,-0.016056535,0.082286857,"1,293,500",-0.091643258,0.0348,946.2759463,0.057166638,0.203233231,"$1,605K",-9.60%,9.30%,,,,78,2.60%,-3.70%,1,0.6,-0.24,-0.2,"41,884",25,0,0,90,,,,-1,1,0.907692308,0.039767779,0.193406593
San Francisco,4/5/2020 14:45,,"San Francisco, CA",3/1/2014,5/31/2014,All Residential,"San Francisco, CA - Duboce Triangle",Neighborhood,FALSE,California,CA,773,Value,16,-0.304347826,-0.238095238,1.031700918,-0.70%,-11.40%,13,-38.10%,0.00%,3,200.00%,-57.10%,2.5,0.5,-9.5,936.2780741,-0.144505194,0.363629965,"999,500",-0.022493888,-0.065014032,"1,093.70",-0.020760946,0.373396029,$954K,-19.10%,-9.10%,,,,14,-30.00%,-17.60%,1,1,0.2,0.666666667,"41,884",5,0,0.666666667,90,,,,-1,1,0.428571429,-0.207792208,-0.417582418
San Francisco,4/5/2020 14:45,,"San Francisco, CA",5/1/2014,7/31/2014,All Residential,"San Francisco, CA - Silver Terrace",Neighborhood,FALSE,California,CA,2469,Value,21,0.105263158,-0.086956522,1.090185846,0.90%,-4.30%,13,0.00%,-23.50%,7,0.00%,16.70%,14,-3,-2.5,500.0013935,0,0.333103131,"599,000",0,0.04173913,549.5583906,0.245231292,0.36121386,$625K,9.60%,10.60%,,,,16,0.00%,6.70%,1,0.666666667,0.166666667,0.166666667,"41,884",6,2,0.5,90,,,,-1,1,0.615384615,0.076923077,-0.266968326
San Francisco,4/5/2020 14:45,,"San Francisco, CA",5/1/2014,7/31/2014,All Residential,"San Francisco, CA - Ashbury Heights / Parnassus",Neighborhood,FALSE,California,CA,94,Value,28,0.12,-0.125,1.115357521,-1.90%,2.10%,16,6.70%,-44.80%,6,0.00%,20.00%,12.5,0,0.5,839.0804598,-0.008459719,0.075708171,"1,689,000",0.126751167,0.381595092,979.3103448,0.004137931,0.155629226,"$1,788K",18.80%,47.20%,,,,23,9.50%,-17.90%,1,0.5,-0.166666667,-0.5,"41,884",8,0.333333333,0.142857143,90,,,,-1,1,0.8125,-0.054166667,-0.049568966
San Francisco,4/5/2020 14:45,,"San Francisco, CA",5/1/2014,7/31/2014,All Residential,"San Francisco, CA - Potrero Hill",Neighborhood,FALSE,California,CA,2190,Value,76,0.055555556,0.225806452,1.118771738,0.50%,1.60%,54,5.90%,50.00%,22,100.00%,46.70%,13,-1,-3,699.8924123,-0.091951119,0.040982837,"899,999",0,0.126406758,943.974162,0.033088888,0.415945162,"$1,068K",4.10%,49.30%,,,,63,10.50%,40.00%,1,0.5,-0.25,-0.125,"41,884",14,-0.3,-0.125,90,,,,-1,1,0.833333333,-0.029411765,0.027777778
San Francisco,4/5/2020 14:45,,"San Francisco, CA",6/1/2014,8/31/2014,All Residential,"San Francisco, CA - Western Addition",Neighborhood,FALSE,California,CA,2989,Value,27,-0.1,-0.205882353,1.074609273,-0.10%,1.60%,21,0.00%,-8.70%,5,66.70%,-50.00%,13,-1,-0.5,737.7278979,0.095952077,0.237642276,"892,000",-0.032013022,0.317577548,777.8658393,0.058139008,0.209106453,$950K,18.00%,36.70%,,,,22,-8.30%,-21.40%,1,0.333333333,-0.333333333,-0.380952381,"41,884",3,-0.666666667,-0.571428571,90,,,,-1,1,0.952380952,0.095238095,0.126293996
San Francisco,4/5/2020 14:45,,"San Francisco, CA",8/1/2014,10/31/2014,All Residential,"San Francisco, CA - Potrero Hill",Neighborhood,FALSE,California,CA,2190,Value,71,0.126984127,-0.08974359,1.111714218,-0.60%,4.00%,48,11.60%,0.00%,18,100.00%,-10.00%,14,1,-2,751.9933555,0.030127884,0.07897673,"995,000",0.002518892,0.171354439,825.0825083,-0.027699579,0.090738911,"$1,125K",4.70%,29.40%,,,,50,-7.40%,-21.90%,1,0.416666667,-0.154761905,-0.107142857,"41,884",12,-0.428571429,-0.428571429,90,,,,-1,1,0.791666667,0.024224806,0.041666667
San Francisco,4/5/2020 14:45,,"San Francisco, CA",9/1/2014,11/30/2014,All Residential,"San Francisco, CA - Peralta Heights",Neighborhood,FALSE,California,CA,114280,Value,14,-0.125,-0.3,1.141407034,-8.90%,-4.60%,12,9.10%,-7.70%,2,0.00%,-60.00%,22.5,8.5,8.5,778.7823189,-0.002145861,0.313558168,"1,150,000",0.159274194,0.293588301,809.3242535,0.245345627,0.215985374,"$1,230K",7.00%,12.80%,,,,11,-8.30%,-35.30%,1,0,-0.142857143,-0.333333333,"41,884",2,-0.714285714,-0.666666667,90,,,,-1,1,0.75,-0.159090909,-0.173076923
San Francisco,4/5/2020 14:45,,"San Francisco, CA",9/1/2014,11/30/2014,All Residential,"San Francisco, CA - Ashbury Heights / Parnassus",Neighborhood,FALSE,California,CA,94,Value,22,-0.185185185,0.222222222,1.063614495,1.70%,-2.80%,13,-35.00%,-7.10%,3,-50.00%,-25.00%,14,0,-2,830.144657,0,0.060791503,"1,295,000",-0.061594203,0.015686275,908.4027252,-0.020212777,0.009544472,"$1,450K",-6.60%,4.80%,,,,21,0.00%,40.00%,1,0.5,-0.166666667,0.333333333,"41,884",6,-0.333333333,0,90,,,,-1,1,0.769230769,0.019230769,0.054945055
San Francisco,4/5/2020 14:45,,"San Francisco, CA",10/1/2014,12/31/2014,All Residential,"San Francisco, CA - Laguna Honda",Neighborhood,FALSE,California,CA,116577,Value,3,-0.25,-0.666666667,1.170842135,-6.40%,8.80%,4,-33.30%,-63.60%,,,,12,0.5,-4,715.829918,0.245102191,0.182939271,"1,191,500",-0.081695568,-0.037171717,667.7699464,-0.03971707,-0.007143076,"$1,482K",22.20%,28.90%,,,,2,-50.00%,-66.70%,1,1,,0.5,"41,884",1,,-0.5,90,,,,-1,1,1,0,0.181818182
San Francisco,4/5/2020 14:45,,"San Francisco, CA",12/1/2014,2/28/2015,All Residential,"San Francisco, CA - Western Addition",Neighborhood,FALSE,California,CA,2989,Value,24,-0.2,-0.111111111,1.058525148,0.50%,4.30%,17,0.00%,-37.00%,8,33.30%,60.00%,14,-1.5,-4,607.6576577,0.013075905,-0.097394897,"1,250,000",0.136363636,0.536570375,611.6452991,-0.163881827,-0.235396641,"$1,003K",-19.80%,48.60%,,,,15,-11.80%,25.00%,1,0.333333333,-0.666666667,-0.416666667,"41,884",3,-0.4,-0.25,90,,,,-1,1,0.529411765,0,0.010893246
San Francisco,4/5/2020 14:45,,"San Francisco, CA",12/1/2014,2/28/2015,All Residential,"San Francisco, CA - Parkside",Neighborhood,FALSE,California,CA,2103,Value,22,-0.153846154,-0.043478261,1.111855121,-0.90%,7.50%,25,-3.80%,56.30%,7,75.00%,40.00%,19,0.5,-12,561.4524308,0.14302205,0.014166491,"869,900",-0.032369299,-0.005828571,609.6507937,-0.047420635,0.108662725,$930K,0.50%,1.40%,,,,15,0.00%,15.40%,1,0.333333333,-0.416666667,-0.555555556,"41,884",3,-0.25,-0.666666667,90,,,,-1,1,0.8,-0.046153846,0.05
San Francisco,4/5/2020 14:45,,"San Francisco, CA",12/1/2014,2/28/2015,All Residential,"San Francisco, CA - Balboa Hollow",Neighborhood,FALSE,California,CA,556839,Value,10,0,0,1.076886581,-3.50%,1.80%,10,11.10%,66.70%,2,0.00%,-33.30%,23,5.5,10,776.6497462,-0.049348838,0.25974438,"1,447,500",-0.146017699,0.36299435,792.7519819,0.007455644,0.011865695,"$1,714K",19.30%,55.00%,,,,8,33.30%,0.00%,1,0.666666667,0.166666667,-0.333333333,"41,884",3,-0.25,0.5,90,,,,-1,1,0.8,-0.088888889,0.133333333
San Francisco,4/5/2020 14:45,,"San Francisco, CA",12/1/2014,2/28/2015,All Residential,"San Francisco, CA - Bayview",Neighborhood,FALSE,California,CA,154,Value,26,-0.071428571,0.083333333,1.094174738,4.10%,5.50%,16,-5.90%,23.10%,6,-25.00%,-50.00%,39,-9,16,528.6732961,0.1124388,0.547065014,"699,500",0.072852761,0.358252427,528.6561265,0.067620311,0.269021209,$695K,1.00%,33.60%,,,,16,14.30%,-5.90%,1,0.666666667,-0.333333333,0.266666667,"41,884",6,0.5,0.2,90,,,,-1,1,0.75,-0.014705882,0.134615385
San Francisco,4/5/2020 14:45,,"San Francisco, CA",2/1/2015,4/30/2015,All Residential,"San Francisco, CA - Lake Street",Neighborhood,FALSE,California,CA,1448,Value,5,1.5,-0.444444444,1.11818968,7.20%,1.70%,5,25.00%,-50.00%,2,,,14,-8,-9,677.3012552,-0.327905656,-0.050678826,"1,995,000",-0.201201201,0.045049764,807.9495249,0.105615139,0.011712033,"$1,150K",9.50%,-1.40%,,,,5,150.00%,-37.50%,1,1,0,0.666666667,"41,884",2,1,-0.333333333,90,,,,-1,1,0.8,0.3,0.1
San Francisco,4/5/2020 14:45,,"San Francisco, CA",2/1/2015,4/30/2015,All Residential,"San Francisco, CA - Telegraph Hill",Neighborhood,FALSE,California,CA,2700,Value,20,0.052631579,-0.130434783,1.009191296,1.60%,-2.60%,13,85.70%,8.30%,6,-25.00%,0.00%,24,-3,8.5,952.9276693,0,0.066374215,"1,250,000",0.5625,-0.103942652,943.5173299,-0.032061975,0.005216012,"$1,280K",-6.90%,29.40%,,,,15,7.10%,0.00%,1,0.6,0,-0.066666667,"41,884",5,0,0.666666667,90,,,,-1,1,0.384615385,-0.043956044,-0.076923077
San Francisco,4/5/2020 14:45,,"San Francisco, CA",3/1/2015,5/31/2015,All Residential,"San Francisco, CA - Portola",Neighborhood,FALSE,California,CA,2185,Value,27,-0.035714286,-0.1,1.092965461,-2.00%,-1.20%,16,23.10%,0.00%,6,-40.00%,-53.80%,15.5,-1.5,-2.5,544.7272727,-0.003487332,0.107080543,"698,000",0.004316547,0.07550077,568.2939523,0.055147354,0.073375826,$779K,3.90%,16.30%,,,,17,-19.00%,-19.00%,1,0.4,-0.35,-0.1,"41,884",5,-0.375,1.5,90,,,,-1,1,0.647058824,-0.067226891,-0.290441176
San Francisco,4/5/2020 14:45,,"San Francisco, CA",3/1/2015,5/31/2015,All Residential,"San Francisco, CA - Central South of Market",Neighborhood,FALSE,California,CA,555945,Value,26,0.04,0.857142857,1.094686332,1.90%,5.60%,21,40.00%,90.90%,7,75.00%,133.30%,13,0.5,2.5,936.6626066,-0.016059976,0.150865557,"850,000",-0.054505006,0.150202977,"1,075.15",0.021775657,0.249366441,$971K,24.20%,29.50%,,,,25,8.70%,92.30%,1,0.8,0.244444444,-0.033333333,"41,884",5,-0.444444444,-0.166666667,90,,,,-1,1,0.80952381,0.076190476,0.173160173
San Francisco,4/5/2020 14:45,,"San Francisco, CA",4/1/2015,6/30/2015,All Residential,"San Francisco, CA - Polk Gulch",Neighborhood,FALSE,California,CA,111228,Value,14,-0.176470588,0.076923077,1.178497843,-0.50%,13.30%,11,-26.70%,-35.30%,5,400.00%,66.70%,12.5,0.5,-18,945.0337512,0.104011392,-0.133047726,"995,000",0.007594937,0.300653595,"1,081.47",0.019162662,0.101654333,"$1,005K",-14.50%,-3.90%,,,,11,10.00%,0.00%,1,1,0.5,0.6,"41,884",2,-0.5,-0.6,90,,,,-1,1,1,0.066666667,0.470588235
San Francisco,4/5/2020 14:45,,"San Francisco, CA",4/1/2015,6/30/2015,All Residential,"San Francisco, CA - Upper Market",Neighborhood,FALSE,California,CA,115175,Value,18,-0.217391304,-0.142857143,1.133690706,5.10%,-4.00%,16,-5.90%,45.50%,1,0.00%,-85.70%,13,-1,0.5,839.3285372,-0.039564194,0.150329567,"912,000",-0.155555556,0.170731707,928.3047789,0.079365284,0.138272701,"$1,250K",-15.90%,-10.80%,,,,12,-29.40%,-20.00%,1,0.666666667,-0.083333333,0.066666667,"41,884",3,-0.25,-0.4,90,,,,-1,1,0.75,0.220588235,-0.068181818
San Francisco,4/5/2020 14:45,,"San Francisco, CA",4/1/2015,6/30/2015,All Residential,"San Francisco, CA - Mission Bay",Neighborhood,FALSE,California,CA,1724,Value,50,0.111111111,0.086956522,1.051673047,0.90%,1.80%,40,11.10%,73.90%,7,40.00%,-53.30%,9,-3,-5,"1,024.59",-0.001940179,0.169715781,"1,249,000",-0.100791937,0.439769452,"1,111.11",0.013199377,0.238095238,"$1,373K",4.10%,61.50%,,,,45,18.40%,7.10%,1,0.692307692,-0.224358974,0.358974359,"41,884",13,0.083333333,0.083333333,90,,,,-1,1,0.625,0.013888889,-0.070652174
San Francisco,4/5/2020 14:45,,"San Francisco, CA",5/1/2015,7/31/2015,All Residential,"San Francisco, CA - Forest Hill",Neighborhood,FALSE,California,CA,996,Value,11,0,0.222222222,1.180887919,-1.60%,-1.80%,9,28.60%,12.50%,2,0.00%,,14,0,0,665.6137184,-0.062922358,-0.060022061,"1,980,000",0.052072264,0.168141593,769.5178317,-0.03871398,-0.067349245,"$2,510K",21.00%,32.10%,,,,9,-10.00%,28.60%,1,0.5,-0.166666667,0,"41,884",2,-0.666666667,0,90,,,,-1,1,0.666666667,-0.19047619,-0.333333333
San Francisco,4/5/2020 14:45,,"San Francisco, CA",6/1/2015,8/31/2015,All Residential,"San Francisco, CA - Oceanview",Neighborhood,FALSE,California,CA,1999,Value,21,0.166666667,0.235294118,1.113466332,-4.30%,4.10%,12,20.00%,-14.30%,8,100.00%,100.00%,26,10,2,484.7225398,-0.085069165,-0.049883182,"699,000",0,0.1184,542.6086957,-0.01503739,0.007268008,$812K,1.40%,29.30%,,,,15,7.10%,15.40%,1,1,0.75,0.333333333,"41,884",2,-0.75,-0.333333333,90,,,,-1,1,0.833333333,0.033333333,0.119047619
San Francisco,4/5/2020 14:45,,"San Francisco, CA",7/1/2015,9/30/2015,All Residential,"San Francisco, CA - South Beach",Neighborhood,FALSE,California,CA,2560,Value,205,0.009852217,-0.076576577,1.047564232,-0.70%,3.30%,107,-16.40%,-10.80%,84,42.40%,15.10%,18,4,-2,"1,128.81",-0.0049791,0.070419252,"1,195,000",0.139180172,0.119437939,"1,134.45",-0.004297783,0.076011072,"$1,046K",-0.40%,0.30%,,,,158,5.30%,-7.10%,1,0.45,0.107142857,-0.061627907,"41,884",40,0.142857143,-0.069767442,90,,,,-1,1,0.583333333,-0.021317829,0.125
San Francisco,4/5/2020 14:45,,"San Francisco, CA",7/1/2015,9/30/2015,All Residential,"San Francisco, CA - South of Market",Neighborhood,FALSE,California,CA,6595,Value,293,0.035335689,-0.087227414,1.048098645,-0.80%,2.10%,168,-12.50%,-16.80%,109,67.70%,16.00%,17,3,0,"1,050.83",0.004604453,0.041259619,"1,098,000",0.099099099,0.098,"1,073.04",-0.00088498,0.127512397,$993K,-1.20%,9.70%,,,,231,9.50%,-2.50%,1,0.551724138,0.123152709,0.014410705,"41,884",58,0.035714286,-0.134328358,90,,,,-1,1,0.639053254,-0.024159181,0.089548304
San Francisco,4/5/2020 14:45,,"San Francisco, CA",8/1/2015,10/31/2015,All Residential,"San Francisco, CA - Lower Pacific Heights",Neighborhood,FALSE,California,CA,1574,Value,25,0.136363636,0.5625,1.167581976,4.60%,11.30%,14,40.00%,55.60%,7,16.70%,133.30%,14,0.5,1,915.3005464,0.061646651,0.098893695,"1,699,000",-0.014786895,-0.105318589,"1,016.39",0.164732282,0.167330741,"$1,600K",14.30%,27.00%,,,,23,27.80%,76.90%,1,0.666666667,-0.047619048,0.466666667,"41,884",6,-0.142857143,0.2,90,,,,-1,1,0.928571429,0.028571429,0.03968254
San Francisco,4/5/2020 14:45,,"San Francisco, CA",10/1/2015,12/31/2015,All Residential,"San Francisco, CA - Haight Ashbury",Neighborhood,FALSE,California,CA,1180,Value,11,-0.214285714,0.222222222,1.047172132,-1.80%,-2.40%,14,40.00%,100.00%,,,,14,2,2,843.003413,0.030275979,1.167723062,"1,249,500",0.050883095,0.220214844,880.3258145,0,0.215279051,"$1,405K",3.90%,19.60%,,,,8,-46.70%,100.00%,1,0.5,0.25,-0.5,"41,884",2,-0.5,1,90,,,,-1,1,0.8,-0.1,0.085714286
San Francisco,4/5/2020 14:45,,"San Francisco, CA",10/1/2015,12/31/2015,All Residential,"San Francisco, CA - Balboa Hollow",Neighborhood,FALSE,California,CA,556839,Value,20,-0.090909091,0.538461538,1.120322947,-3.30%,-2.80%,16,23.10%,23.10%,5,-16.70%,150.00%,17,2,0,726.443769,0,0.063590531,"1,290,000",-0.075268817,-0.086725664,794.057377,0,0.016393443,"$1,350K",-12.90%,-3.90%,,,,9,-47.10%,50.00%,1,0.333333333,0,,"41,884",3,0,,90,,,,-1,1,0.875,-0.048076923,-0.125
San Francisco,4/5/2020 14:45,,"San Francisco, CA",11/1/2015,1/31/2016,All Residential,"San Francisco, CA - Laurel Heights-Jordan Park",Neighborhood,FALSE,California,CA,1401,Value,6,-0.454545455,5,1.070480496,-1.40%,3.10%,7,-36.40%,133.30%,,,,14,0,-1,859.297932,-0.056931315,-0.178640882,"739,500",-0.382721202,-0.720943396,960.0304885,-0.019323695,0.17708086,"$1,210K",-3.20%,-27.20%,,,,2,-77.80%,100.00%,1,0,0,,"41,884",1,-0.75,,90,,,,-1,1,0.571428571,-0.155844156,-0.095238095
San Francisco,4/5/2020 14:45,,"San Francisco, CA",11/1/2015,1/31/2016,All Residential,"San Francisco, CA - Peralta Heights",Neighborhood,FALSE,California,CA,114280,Value,8,-0.111111111,-0.111111111,1.134363677,-0.50%,7.00%,7,-22.20%,-22.20%,2,,0.00%,34,21,8,820.6794159,-0.173849367,0.075446852,"1,299,000",0,0.386339381,556.1774906,-0.249163688,-0.312787813,"$1,195K",0.00%,-19.30%,,,,5,0.00%,-37.50%,1,1,1,0.25,"41,884",2,1,-0.5,90,,,,-1,1,0.857142857,-0.031746032,0.19047619
San Francisco,4/5/2020 14:45,,"San Francisco, CA",11/1/2015,1/31/2016,All Residential,"San Francisco, CA - Sunnyside",Neighborhood,FALSE,California,CA,2647,Value,20,-0.166666667,0.176470588,1.14813633,1.10%,4.90%,14,-22.20%,-17.60%,6,50.00%,500.00%,13,0,-7,693.4292266,-0.074617629,-0.092989747,"1,074,000",0.00750469,0.514809591,867.8861789,0,0.25347561,"$1,305K",-1.90%,61.10%,,,,16,-5.90%,100.00%,1,1,0.666666667,0.25,"41,884",4,0.333333333,0,90,,,,-1,1,0.785714286,0.007936508,-0.096638655
San Francisco,4/5/2020 14:45,,"San Francisco, CA",2/1/2016,4/30/2016,All Residential,"San Francisco, CA - Marina Gardens",Neighborhood,FALSE,California,CA,547154,Value,16,0.333333333,1,1.002281637,-0.30%,-15.40%,7,16.70%,-12.50%,6,20.00%,,21,-7,8,"1,227.15",-0.022626416,0.200460134,"2,812,500",0,0.707650273,"1,430.15",0.230071205,0.214832595,"$2,870K",-3.40%,12.10%,,,,14,16.70%,75.00%,1,1,0.666666667,0,"41,884",3,0,0,90,,,,-1,1,0.428571429,-0.071428571,-0.446428571
San Francisco,4/5/2020 14:45,,"San Francisco, CA",2/1/2016,4/30/2016,All Residential,"San Francisco, CA - Sunnyside",Neighborhood,FALSE,California,CA,2647,Value,32,0.28,0.185185185,1.174340454,-1.10%,-4.50%,22,69.20%,29.40%,11,120.00%,266.70%,13,1,-1.5,767.8479712,0.000202768,0.161225208,"967,000",-0.116894977,0.087876088,857.6835391,0.002005288,-0.00607257,"$1,233K",-3.70%,21.40%,,,,26,23.80%,0.00%,1,0.6,-0.066666667,-0.1,"41,884",5,-0.444444444,-0.5,90,,,,-1,1,0.863636364,-0.059440559,-0.018716578
San Francisco,4/5/2020 14:45,,"San Francisco, CA",2/1/2016,4/30/2016,All Residential,"San Francisco, CA - Rincon Hill",Neighborhood,FALSE,California,CA,2277,Value,79,0.253968254,0.645833333,0.999819674,-0.80%,-2.00%,30,15.40%,-3.20%,42,31.30%,250.00%,14.5,-0.5,0.5,"1,234.91",-0.05811947,-0.003555357,"1,400,000",0.001788909,0.168126825,"1,292.71",-0.021680517,0.05158992,"$1,073K",-2.10%,-11.40%,,,,65,20.40%,62.50%,1,0.285714286,-0.441558442,-0.142857143,"41,884",14,0.272727273,0,90,,,,-1,1,0.3,-0.084615385,-0.216129032
San Francisco,4/5/2020 14:45,,"San Francisco, CA",3/1/2016,5/31/2016,All Residential,"San Francisco, CA - Lower Nob Hill",Neighborhood,FALSE,California,CA,1572,Value,21,0.166666667,0.5,1.061322003,-0.20%,2.20%,13,44.40%,44.40%,7,-12.50%,250.00%,18,-3,6,901.3237064,-0.015360657,-0.096419849,"995,000",0.328437917,0.595829992,938.4615385,0.053572325,-0.014615385,$767K,-13.40%,28.80%,,,,17,0.00%,41.70%,1,0.2,-0.133333333,-0.4,"41,884",5,0.666666667,0,90,,,,-1,1,0.769230769,0.102564103,0.102564103
San Francisco,4/5/2020 14:45,,"San Francisco, CA",3/1/2016,5/31/2016,All Residential,"San Francisco, CA - Sunnyside",Neighborhood,FALSE,California,CA,2647,Value,31,-0.03125,-0.060606061,1.168079758,-0.60%,-7.90%,21,-4.50%,5.00%,6,-45.50%,-25.00%,13,0,-1,782.733813,0.019386444,0.128992835,"967,000",0,-0.008205128,859.4,0.002001275,-0.007240091,"$1,210K",-1.80%,1.40%,,,,24,-7.70%,-14.30%,1,0.3,-0.3,-0.7,"41,884",10,1,1.5,90,,,,-1,1,0.857142857,-0.006493506,-0.092857143
